what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.cdt.ui,5.1.0.200906161748,"org.eclipse.cdt.ui.editor.CEditor",1255635448628
executed,command,org.eclipse.cdt.ui,5.1.0.200906161748,"org.eclipse.cdt.ui.edit.text.c.toggle.source.header",1255635448628
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1255635469220
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1255635469353
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1255635474404
executed,command,org.eclipse.ui.ide,3.5.0.I20090525-2000,"org.eclipse.ui.project.buildAll",1255635474918
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1255635475544
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1255635480814
activated,view,org.eclipse.ui.ide,3.5.0.I20090525-2000,"org.eclipse.ui.views.ProblemView",1255635484365
activated,editor,org.eclipse.cdt.ui,5.1.0.200906161748,"org.eclipse.cdt.ui.editor.CEditor",1255635484629
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineEnd",1255635497676
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1255635509206
executed,command,org.eclipse.ui.ide,3.5.0.I20090525-2000,"org.eclipse.ui.project.buildAll",1255635512390
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1255635512985
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1255635513838
activated,view,org.eclipse.ui.ide,3.5.0.I20090525-2000,"org.eclipse.ui.views.ProblemView",1255635517971
activated,editor,org.eclipse.cdt.ui,5.1.0.200906161748,"org.eclipse.cdt.ui.editor.CEditor",1255635518072
activated,editor,org.eclipse.cdt.ui,5.1.0.200906161748,"org.eclipse.cdt.ui.editor.CEditor",1255635523064
executed,command,org.eclipse.cdt.ui,5.1.0.200906161748,"org.eclipse.cdt.ui.edit.text.c.toggle.source.header",1255635523064
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1255635529759
executed,command,org.eclipse.ui.ide,3.5.0.I20090525-2000,"org.eclipse.ui.project.cleanAction",1255635531517
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1255635531694
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1255635536512
error,log,,,"Error logged from Debug Core: ",1255635538173
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1255635538213
