what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui.ide,3.5.1.M20090826-0800,"org.eclipse.ui.project.buildAll",1255867181131
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1255867181985
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1255867185770
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1255867226380
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1255867230055
executed,command,org.eclipse.ui.ide,3.5.1.M20090826-0800,"org.eclipse.ui.project.buildAll",1255867230931
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1255867231502
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1255867235177
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1255867241030
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.text.contentAssist.proposals",1255867259672
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1255867267317
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1255867271214
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1255867277840
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1255867280618
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1255867281699
executed,command,org.eclipse.ui.ide,3.5.1.M20090826-0800,"org.eclipse.ui.project.buildAll",1255867285051
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1255867285752
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1255867286279
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1255867337594
executed,command,org.eclipse.ui.ide,3.5.1.M20090826-0800,"org.eclipse.ui.project.buildAll",1255867337898
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1255867338773
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1255867340681
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1255867348053
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1255867349959
error,log,,,"Error logged from Debug Core: ",1255867351626
