what,kind,bundleId,bundleVersion,description,time
closed,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1255867880449
executed,command,org.eclipse.debug.ui,3.5.1.v20090811_r351,"org.eclipse.debug.ui.commands.Resume",1255867883182
executed,command,org.eclipse.debug.ui,3.5.1.v20090811_r351,"org.eclipse.debug.ui.commands.Terminate",1255867900905
closed,view,org.eclipse.debug.ui,3.5.1.v20090811_r351,"org.eclipse.debug.ui.MemoryView",1255867901039
closed,view,org.eclipse.debug.ui,3.5.1.v20090811_r351,"org.eclipse.debug.ui.RegisterView",1255867901118
closed,view,org.eclipse.debug.ui,3.5.1.v20090811_r351,"org.eclipse.debug.ui.ModuleView",1255867901154
closed,editor,org.eclipse.cdt.debug.ui,6.0.0.200909110608,"org.eclipse.cdt.debug.ui.SourceNotFoundEditor",1255867901492
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.debug.core"".",1255867901496
error,log,,,"An exception occurred while dispatching debug events.",1255867901497
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.debug.core"".",1255867901497
error,log,,,"An exception occurred while dispatching debug events.",1255867901497
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1255867906684
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1255867911444
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1255867924826
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1255869245992
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1255869261188
executed,command,org.eclipse.ui.ide,3.5.1.M20090826-0800,"org.eclipse.ui.project.buildAll",1255869261560
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1255869262627
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1255869263312
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1255869267900
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1255869270364
error,log,,,"Error logged from Debug Core: ",1255869270384
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1255869274694
error,log,,,"Error logged from Debug Core: ",1255869283985
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1255869285397
