what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.debug.ui,3.5.0.v20090603,"org.eclipse.debug.ui.DebugView",1255633405752
executed,command,org.eclipse.debug.ui,3.5.0.v20090603,"org.eclipse.debug.ui.commands.Terminate",1255633408974
closed,view,org.eclipse.debug.ui,3.5.0.v20090603,"org.eclipse.debug.ui.MemoryView",1255633409171
closed,view,org.eclipse.debug.ui,3.5.0.v20090603,"org.eclipse.debug.ui.RegisterView",1255633409178
closed,view,org.eclipse.debug.ui,3.5.0.v20090603,"org.eclipse.debug.ui.ModuleView",1255633409185
closed,editor,org.eclipse.cdt.debug.ui,6.0.0.200906161748,"org.eclipse.cdt.debug.ui.SourceNotFoundEditor",1255633409369
started,bundle,org.eclipse.ui.navigator.resources,3.4.0.I20090525-2000,"org.eclipse.ui.navigator.resources",1255633417015
opened,view,org.eclipse.ui.navigator.resources,3.4.0.I20090525-2000,"org.eclipse.ui.navigator.ProjectExplorer",1255633417383
activated,perspective,org.eclipse.cdt.ui,5.1.0.200906161748,"org.eclipse.cdt.ui.CPerspective",1255633417453
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1255633417460
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.perspectives.showPerspective",1255633417725
executed,command,,,"org.eclipse.cdt.ui.CPerspective",1255633417725
activated,view,org.eclipse.ui.navigator.resources,3.4.0.I20090525-2000,"org.eclipse.ui.navigator.ProjectExplorer",1255633421095
activated,editor,org.eclipse.cdt.ui,5.1.0.200906161748,"org.eclipse.cdt.ui.editor.CEditor",1255633423006
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineEnd",1255633446447
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1255633456201
executed,command,org.eclipse.ui.ide,3.5.0.I20090525-2000,"org.eclipse.ui.project.buildAll",1255633456903
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1255633457441
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1255633458441
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1255633468195
error,log,,,"Error logged from Debug Core: ",1255633468571
error,log,,,"Error logged from Debug Core: ",1255633474029
error,log,,,"Error logged from Debug Core: ",1255633475578
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1255633475605
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1255633478137
