what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1255862529464
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1255862574425
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1255862584757
executed,command,org.eclipse.ui.ide,3.5.1.M20090826-0800,"org.eclipse.ui.project.buildAll",1255862586047
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1255862586693
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1255862594075
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1255862602937
executed,command,org.eclipse.ui.ide,3.5.1.M20090826-0800,"org.eclipse.ui.project.buildAll",1255862604646
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1255862605336
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1255862605854
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1255862619335
executed,command,org.eclipse.ui.ide,3.5.1.M20090826-0800,"org.eclipse.ui.project.buildAll",1255862621470
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1255862622060
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1255862629439
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1255862652999
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineStart",1255862713789
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.text.contentAssist.proposals",1255862737111
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.text.contentAssist.proposals",1255862739606
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1255862745174
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1255862747981
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1255862761210
executed,command,org.eclipse.ui.ide,3.5.1.M20090826-0800,"org.eclipse.ui.project.buildAll",1255862762155
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1255862762875
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1255862769115
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1255862796609
