what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui.ide,3.5.0.I20090525-2000,"org.eclipse.ui.project.buildAll",1255638492228
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1255638492771
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1255638493394
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1255638495832
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1255638526184
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1255638530959
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1255638536239
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1255638539952
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1255638540974
executed,command,org.eclipse.ui.ide,3.5.0.I20090525-2000,"org.eclipse.ui.project.buildAll",1255638542156
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1255638542806
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1255638543333
executed,command,org.eclipse.ui.ide,3.5.0.I20090525-2000,"org.eclipse.ui.project.buildAll",1255638547468
activated,view,org.eclipse.search,3.5.0.v20090526-2000,"org.eclipse.search.ui.views.SearchView",1255638550818
activated,editor,org.eclipse.cdt.ui,5.1.0.200906161748,"org.eclipse.cdt.ui.editor.CEditor",1255638557663
activated,editor,org.eclipse.cdt.ui,5.1.0.200906161748,"org.eclipse.cdt.ui.editor.CEditor",1255638558220
executed,command,org.eclipse.cdt.ui,5.1.0.200906161748,"org.eclipse.cdt.ui.edit.text.c.toggle.source.header",1255638558221
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1255638586403
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1255638587860
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1255638598046
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1255638606816
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1255638607983
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1255638611600
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1255638618955
executed,command,org.eclipse.ui.ide,3.5.0.I20090525-2000,"org.eclipse.ui.project.buildAll",1255638620707
