what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1255635752654
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1255635756172
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1255635759106
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1255635760981
activated,editor,org.eclipse.cdt.ui,5.1.0.200906161748,"org.eclipse.cdt.ui.editor.CEditor",1255635768340
activated,view,org.eclipse.ui.navigator.resources,3.4.0.I20090525-2000,"org.eclipse.ui.navigator.ProjectExplorer",1255635770805
activated,editor,org.eclipse.cdt.ui,5.1.0.200906161748,"org.eclipse.cdt.ui.editor.CEditor",1255635770904
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1255635784672
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1255635834639
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1255635836376
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1255635849733
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1255635849964
activated,editor,org.eclipse.cdt.ui,5.1.0.200906161748,"org.eclipse.cdt.ui.editor.CEditor",1255635856298
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1255635915660
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1255635947757
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1255636043769
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1255636054905
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1255636642980
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1255636652741
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1255636654501
activated,editor,org.eclipse.cdt.ui,5.1.0.200906161748,"org.eclipse.cdt.ui.editor.CEditor",1255636657619
executed,command,org.eclipse.cdt.ui,5.1.0.200906161748,"org.eclipse.cdt.ui.edit.text.c.toggle.source.header",1255636657620
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1255636661200
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1255636664488
activated,view,org.eclipse.ui.navigator.resources,3.4.0.I20090525-2000,"org.eclipse.ui.navigator.ProjectExplorer",1255636665774
