what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.cdt.ui,5.1.0.200906161748,"org.eclipse.cdt.ui.editor.CEditor",1255638278218
activated,view,org.eclipse.ui.navigator.resources,3.4.0.I20090525-2000,"org.eclipse.ui.navigator.ProjectExplorer",1255638279939
activated,editor,org.eclipse.cdt.ui,5.1.0.200906161748,"org.eclipse.cdt.ui.editor.CEditor",1255638280288
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.findReplace",1255638284093
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1255638284156
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1255638286326
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1255638288602
opened,view,org.eclipse.search,3.5.0.v20090526-2000,"org.eclipse.search.ui.views.SearchView",1255638301245
activated,view,org.eclipse.search,3.5.0.v20090526-2000,"org.eclipse.search.ui.views.SearchView",1255638301280
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1255638302505
executed,command,org.eclipse.ui.ide,3.5.0.I20090525-2000,"org.eclipse.ui.project.buildAll",1255638308722
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1255638309219
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1255638310152
activated,editor,org.eclipse.cdt.ui,5.1.0.200906161748,"org.eclipse.cdt.ui.editor.CEditor",1255638312591
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1255638317161
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1255638380605
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1255638386255
executed,command,org.eclipse.ui.ide,3.5.0.I20090525-2000,"org.eclipse.ui.project.buildAll",1255638386541
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1255638387193
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1255638388122
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1255638417907
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1255638469217
activated,view,org.eclipse.search,3.5.0.v20090526-2000,"org.eclipse.search.ui.views.SearchView",1255638469475
activated,editor,org.eclipse.cdt.ui,5.1.0.200906161748,"org.eclipse.cdt.ui.editor.CEditor",1255638485555
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1255638490998
