what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.cdt.debug.ui,6.0.0.200909110608,"org.eclipse.cdt.debug.ui",1255809934514
started,bundle,org.eclipse.cdt.launch,6.0.0.200909110608,"org.eclipse.cdt.launch",1255809935503
started,bundle,org.eclipse.cdt.debug.mi.ui,6.0.0.200909110608,"org.eclipse.cdt.debug.mi.ui",1255809936071
started,bundle,org.eclipse.cdt.debug.mi.core,6.0.0.200909110608,"org.eclipse.cdt.debug.mi.core",1255809936150
error,log,,,"Error logged from Debug Core: ",1255809936494
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1255809936657
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1255809936784
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1255809937494
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1255809943295
error,log,,,"Error logged from Debug Core: ",1255809943439
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1255809959890
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1255809988919
opened,view,org.eclipse.ui.ide,3.5.1.M20090826-0800,"org.eclipse.ui.views.ProgressView",1255810010436
activated,view,org.eclipse.ui.ide,3.5.1.M20090826-0800,"org.eclipse.ui.views.ProgressView",1255810010496
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1255810015165
closed,view,org.eclipse.ui.ide,3.5.1.M20090826-0800,"org.eclipse.ui.views.ProgressView",1255810015173
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1255810016597
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1255810025181
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1255810087250
activated,view,org.eclipse.ui.ide,3.5.1.M20090826-0800,"org.eclipse.ui.views.ProblemView",1255810097921
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1255810102787
opened,view,org.eclipse.debug.ui,3.5.1.v20090811_r351,"org.eclipse.debug.ui.DebugView",1255810109946
opened,view,org.eclipse.debug.ui,3.5.1.v20090811_r351,"org.eclipse.debug.ui.VariableView",1255810110693
opened,view,org.eclipse.ui.views,3.4.1.M20090826-0800,"org.eclipse.ui.views.ContentOutline",1255810111316
activated,perspective,org.eclipse.debug.ui,3.5.1.v20090811_r351,"org.eclipse.debug.ui.DebugPerspective",1255810111667
