what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1255810748402
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.select.lineStart",1255810760805
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1255810761672
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1255810765864
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1255810767770
executed,command,org.eclipse.ui.ide,3.5.1.M20090826-0800,"org.eclipse.ui.project.buildAll",1255810768011
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1255810769249
executed,command,org.eclipse.ui.ide,3.5.1.M20090826-0800,"org.eclipse.ui.project.buildAll",1255810772536
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1255810772621
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1255810773014
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1255810773584
activated,view,org.eclipse.debug.ui,3.5.1.v20090811_r351,"org.eclipse.debug.ui.DebugView",1255810776434
executed,command,org.eclipse.debug.ui,3.5.1.v20090811_r351,"org.eclipse.debug.ui.commands.Terminate",1255810776439
closed,editor,org.eclipse.cdt.debug.ui,6.0.0.200909110608,"org.eclipse.cdt.debug.ui.SourceNotFoundEditor",1255810776849
executed,command,org.eclipse.ui.ide,3.5.1.M20090826-0800,"org.eclipse.ui.project.buildAll",1255810782564
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1255810783049
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1255810785312
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1255810796543
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1255810798136
executed,command,org.eclipse.ui.ide,3.5.1.M20090826-0800,"org.eclipse.ui.project.buildAll",1255810798322
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1255810799434
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1255810800867
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1255810822721
error,log,,,"Internal error logged from CDI Debug: ",1255810836919
opened,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1255810838402
