what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.edit.text.c.toggle.source.header",1255867556447
executed,command,org.eclipse.ui.ide,3.5.1.M20090826-0800,"org.eclipse.ui.project.buildAll",1255867557986
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1255867558788
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1255867562727
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1255867583184
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1255867586888
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1255867587832
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1255867590133
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1255867590931
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1255867591901
activated,view,org.eclipse.ui.ide,3.5.1.M20090826-0800,"org.eclipse.ui.views.ProblemView",1255867592171
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1255867593300
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1255867598547
executed,command,org.eclipse.ui.ide,3.5.1.M20090826-0800,"org.eclipse.ui.project.buildAll",1255867598782
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1255867599642
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1255867606693
error,log,,,"Error logged from Debug Core: ",1255867612170
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1255867612229
error,log,,,"Error logged from Debug Core: ",1255867616878
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1255867616897
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1255867620347
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1255867622439
error,log,,,"Error logged from Debug Core: ",1255867622534
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1255867630694
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1255867633186
