what,kind,bundleId,bundleVersion,description,time
ws,sysinfo,,,"gtk",1255808002639
locale,sysinfo,,,"en_GB",1255808002639
processors,sysinfo,,,"2",1255808002640
java.runtime.name,sysinfo,,,"OpenJDK Runtime Environment",1255808002640
java.runtime.version,sysinfo,,,"1.6.0_0-b16",1255808002640
java.specification.name,sysinfo,,,"Java Platform API Specification",1255808002640
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1255808002640
java.specification.version,sysinfo,,,"1.6",1255808002640
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1255808002640
java.version,sysinfo,,,"1.6.0_0",1255808002640
java.vm.info,sysinfo,,,"mixed mode, sharing",1255808002640
java.vm.name,sysinfo,,,"OpenJDK Client VM",1255808002640
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1255808002640
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1255808002640
java.vm.specification.version,sysinfo,,,"1.0",1255808002640
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1255808002640
java.vm.version,sysinfo,,,"14.0-b16",1255808002640
started,bundle,org.eclipse.mylyn.bugzilla.core,3.2.2.v20090912-0400-e3x,"org.eclipse.mylyn.bugzilla.core",1255808002672
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.2.2.v20090912-0400-e3x,"org.eclipse.mylyn.bugzilla.ui",1255808002738
started,bundle,org.eclipse.mylyn.context.core,3.2.2.v20090912-0400-e3x,"org.eclipse.mylyn.context.core",1255808003002
started,bundle,org.eclipse.mylyn.context.ui,3.2.2.v20090912-0400-e3x,"org.eclipse.mylyn.context.ui",1255808003047
started,bundle,org.eclipse.jsch.core,1.1.100.I20090430-0408,"org.eclipse.jsch.core",1255808003250
started,bundle,org.eclipse.team.cvs.core,3.3.200.I20090430-0408,"org.eclipse.team.cvs.core",1255808003252
started,bundle,org.eclipse.mylyn.tasks.ui,3.2.2.v20090912-0400-e3x,"org.eclipse.mylyn.tasks.ui",1255808003458
started,bundle,org.eclipse.mylyn.team.ui,3.2.2.v20090912-0400-e3x,"org.eclipse.mylyn.team.ui",1255808003482
