what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1255637606604
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1255637607642
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1255637608108
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1255637610106
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1255637615130
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1255637618638
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1255637624228
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1255637657172
activated,view,org.eclipse.ui.navigator.resources,3.4.0.I20090525-2000,"org.eclipse.ui.navigator.ProjectExplorer",1255637672186
activated,editor,org.eclipse.cdt.ui,5.1.0.200906161748,"org.eclipse.cdt.ui.editor.CEditor",1255637675667
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1255637685267
activated,view,org.eclipse.ui.navigator.resources,3.4.0.I20090525-2000,"org.eclipse.ui.navigator.ProjectExplorer",1255637687035
activated,editor,org.eclipse.cdt.ui,5.1.0.200906161748,"org.eclipse.cdt.ui.editor.CEditor",1255637687258
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1255637694735
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineStart",1255637697322
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineStart",1255637697843
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.cut",1255637699698
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1255637702399
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineEnd",1255637703723
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.text.contentAssist.proposals",1255637710932
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1255637719599
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1255637725214
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.text.contentAssist.proposals",1255637730353
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineEnd",1255637738857
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1255637743103
