what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1255867765310
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1255867782668
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1255867784875
error,log,,,"Error logged from Debug Core: ",1255867785001
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1255867789438
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1255867792385
activated,view,org.eclipse.debug.ui,3.5.1.v20090811_r351,"org.eclipse.debug.ui.DebugView",1255867792542
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1255867795751
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1255867801241
error,log,,,"Internal error logged from CDI Debug: ",1255867808807
opened,view,org.eclipse.debug.ui,3.5.1.v20090811_r351,"org.eclipse.debug.ui.MemoryView",1255867809387
opened,view,org.eclipse.debug.ui,3.5.1.v20090811_r351,"org.eclipse.debug.ui.RegisterView",1255867809419
opened,view,org.eclipse.debug.ui,3.5.1.v20090811_r351,"org.eclipse.debug.ui.ModuleView",1255867809446
opened,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1255867809619
executed,command,org.eclipse.debug.ui,3.5.1.v20090811_r351,"org.eclipse.debug.ui.commands.Resume",1255867813883
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1255867814766
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1255867818973
executed,command,org.eclipse.debug.ui,3.5.1.v20090811_r351,"org.eclipse.debug.ui.commands.StepOver",1255867826296
executed,command,org.eclipse.debug.ui,3.5.1.v20090811_r351,"org.eclipse.debug.ui.commands.StepInto",1255867831722
executed,command,org.eclipse.debug.ui,3.5.1.v20090811_r351,"org.eclipse.debug.ui.commands.StepInto",1255867834743
executed,command,org.eclipse.debug.ui,3.5.1.v20090811_r351,"org.eclipse.debug.ui.commands.StepInto",1255867836887
executed,command,org.eclipse.debug.ui,3.5.1.v20090811_r351,"org.eclipse.debug.ui.commands.StepInto",1255867838298
executed,command,org.eclipse.debug.ui,3.5.1.v20090811_r351,"org.eclipse.debug.ui.commands.StepInto",1255867839557
executed,command,org.eclipse.debug.ui,3.5.1.v20090811_r351,"org.eclipse.debug.ui.commands.StepOver",1255867844130
executed,command,org.eclipse.debug.ui,3.5.1.v20090811_r351,"org.eclipse.debug.ui.commands.StepOver",1255867845363
