what,kind,bundleId,bundleVersion,description,time
error,log,,,"Error logged from Debug Core: ",1255633481487
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1255633484175
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1255633484380
activated,editor,org.eclipse.cdt.ui,5.1.0.200906161748,"org.eclipse.cdt.ui.editor.CEditor",1255633495920
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1255633522454
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1255633617026
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineStart",1255633619856
executed,command,org.eclipse.cdt.ui,5.1.0.200906161748,"org.eclipse.cdt.ui.edit.text.c.toggle.comment",1255633628605
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1255633629856
executed,command,org.eclipse.ui.ide,3.5.0.I20090525-2000,"org.eclipse.ui.project.buildAll",1255633630172
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1255633630714
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1255633631766
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1255633644475
error,log,,,"Error logged from Debug Core: ",1255633644898
error,log,,,"Error logged from Debug Core: ",1255633647459
error,log,,,"Error logged from Debug Core: ",1255633649759
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1255633649772
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1255633652448
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1255633655914
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1255633660349
activated,editor,org.eclipse.cdt.ui,5.1.0.200906161748,"org.eclipse.cdt.ui.editor.CEditor",1255633680057
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1255633712152
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1255633713295
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1255633713960
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1255633784665
