what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1255871607072
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1255871614304
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1255871614453
executed,command,org.eclipse.ui.ide,3.5.1.M20090826-0800,"org.eclipse.ui.project.buildAll",1255871626068
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1255871632429
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1255871637268
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1255871637512
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1255871644604
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1255871649445
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1255871652950
error,log,,,"Error logged from Debug Core: ",1255871660376
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1255871661730
error,log,,,"Error logged from Debug Core: ",1255871661909
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineStart",1255871696545
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineStart",1255871696979
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.cut",1255871698785
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1255871700390
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.cut",1255871702298
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1255871703696
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1255871707862
executed,command,org.eclipse.ui.ide,3.5.1.M20090826-0800,"org.eclipse.ui.project.buildAll",1255871708429
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1255871709184
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1255871709845
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1255871715097
error,log,,,"Error logged from Debug Core: ",1255871748721
