what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1255634635707
activated,editor,org.eclipse.cdt.ui,5.1.0.200906161748,"org.eclipse.cdt.ui.editor.CEditor",1255634638126
executed,command,org.eclipse.cdt.ui,5.1.0.200906161748,"org.eclipse.cdt.ui.edit.text.c.toggle.source.header",1255634638126
activated,editor,org.eclipse.cdt.ui,5.1.0.200906161748,"org.eclipse.cdt.ui.editor.CEditor",1255634639615
executed,command,org.eclipse.cdt.ui,5.1.0.200906161748,"org.eclipse.cdt.ui.edit.text.c.toggle.source.header",1255634639616
activated,view,org.eclipse.ui.navigator.resources,3.4.0.I20090525-2000,"org.eclipse.ui.navigator.ProjectExplorer",1255634694231
activated,editor,org.eclipse.cdt.ui,5.1.0.200906161748,"org.eclipse.cdt.ui.editor.CEditor",1255634696184
activated,editor,org.eclipse.cdt.ui,5.1.0.200906161748,"org.eclipse.cdt.ui.editor.CEditor",1255634704796
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1255634714485
started,bundle,org.eclipse.ltk.ui.refactoring,3.4.100.v20090604,"org.eclipse.ltk.ui.refactoring",1255634717322
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1255634717654
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1255634718105
executed,command,org.eclipse.cdt.ui,5.1.0.200906161748,"org.eclipse.cdt.ui.edit.text.rename.element",1255634757609
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1255634757819
activated,view,org.eclipse.ui.navigator.resources,3.4.0.I20090525-2000,"org.eclipse.ui.navigator.ProjectExplorer",1255634763331
activated,editor,org.eclipse.cdt.ui,5.1.0.200906161748,"org.eclipse.cdt.ui.editor.CEditor",1255634766884
activated,view,org.eclipse.ui.navigator.resources,3.4.0.I20090525-2000,"org.eclipse.ui.navigator.ProjectExplorer",1255634767970
activated,editor,org.eclipse.cdt.ui,5.1.0.200906161748,"org.eclipse.cdt.ui.editor.CEditor",1255634769075
activated,view,org.eclipse.ui.navigator.resources,3.4.0.I20090525-2000,"org.eclipse.ui.navigator.ProjectExplorer",1255634769745
activated,editor,org.eclipse.cdt.ui,5.1.0.200906161748,"org.eclipse.cdt.ui.editor.CEditor",1255634769984
activated,view,org.eclipse.ui.navigator.resources,3.4.0.I20090525-2000,"org.eclipse.ui.navigator.ProjectExplorer",1255634772435
activated,editor,org.eclipse.cdt.ui,5.1.0.200906161748,"org.eclipse.cdt.ui.editor.CEditor",1255634772621
activated,view,org.eclipse.ui.navigator.resources,3.4.0.I20090525-2000,"org.eclipse.ui.navigator.ProjectExplorer",1255634774329
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1255634776934
activated,editor,com.trolltech.qtcppproject,1.5.2,"com.trolltech.qtcppproject.editors.ProEditor",1255634789039
