what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1255862327426
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1255862342540
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1255862349005
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1255862413027
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1255862440821
executed,command,org.eclipse.ui.ide,3.5.1.M20090826-0800,"org.eclipse.ui.project.buildAll",1255862441174
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1255862442796
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1255862446847
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1255862452788
executed,command,org.eclipse.ui.ide,3.5.1.M20090826-0800,"org.eclipse.ui.project.buildAll",1255862453890
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1255862454682
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1255862455037
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1255862464770
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1255862466815
executed,command,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.edit.text.c.toggle.source.header",1255862466816
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineEnd",1255862471858
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1255862484005
executed,command,org.eclipse.ui.ide,3.5.1.M20090826-0800,"org.eclipse.ui.project.buildAll",1255862485705
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1255862486578
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1255862486871
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1255862490508
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1255862506091
executed,command,org.eclipse.ui.ide,3.5.1.M20090826-0800,"org.eclipse.ui.project.buildAll",1255862509550
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1255862510094
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1255862520861
