what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1255864049333
executed,command,org.eclipse.ui.ide,3.5.1.M20090826-0800,"org.eclipse.ui.project.buildAll",1255864049575
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1255864050531
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1255864050959
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.text.contentAssist.proposals",1255864085487
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1255864107551
executed,command,org.eclipse.ui.ide,3.5.1.M20090826-0800,"org.eclipse.ui.project.buildAll",1255864107896
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1255864108711
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1255864109438
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1255864116044
executed,command,org.eclipse.ui.ide,3.5.1.M20090826-0800,"org.eclipse.ui.project.buildAll",1255864116287
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1255864135828
executed,command,org.eclipse.ui.ide,3.5.1.M20090826-0800,"org.eclipse.ui.project.buildAll",1255864137237
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1255864137986
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1255864144081
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1255864152151
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1255864158986
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1255864161384
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1255864182357
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1255864183407
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1255864191542
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1255864195017
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1255864206037
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1255864247898
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1255864248473
